Student_ID,Distance_KM,Dropped_Out,Attendance_Rate,Family_Income_Low,Family_Income_Medium,Gender_Male
1161,7.987879521665811,0,89.93932392339609,False,True,False
1162,13.01381078127801,0,,True,False,False
1163,13.037064504457,0,60.25345279283776,True,False,True
1164,11.17971899742041,0,,True,False,False
1165,2.715505631033758,0,71.18438374460158,True,False,True
1166,16.87074741619552,0,86.05255686157768,False,False,False
1167,7.094821234462981,1,77.22086120836222,True,False,True
1168,4.54385169759723,0,65.35274384816017,True,False,True
1169,1.7747276895405144,0,,True,False,False
1170,12.226965920576594,0,70.03784220716592,False,True,False
1171,13.873722875003367,0,,True,False,False
1172,1.315168749629267,0,79.99587652600572,False,True,False
1173,10.729768107686338,0,70.27082718821784,True,False,False
1174,5.303419728760821,0,78.47278158069692,True,False,True
1175,13.258283017779547,0,94.72572089286302,True,False,False
1176,4.312962151094837,0,,False,False,False
1177,14.127817023946854,0,81.03985472470741,False,False,True
1178,8.347971579710212,0,,True,False,False
1179,18.797869785997957,0,81.4047552579315,False,True,True
1180,3.6128979387738718,0,,False,False,False
1181,7.4802606699549115,0,76.65503149739064,True,False,False
1182,3.155996903571192,0,91.61734923625201,False,False,True
1183,18.569178747292693,0,60.94489528130839,True,False,False
1184,17.66944771423864,0,55.05892345012377,False,False,False
1185,5.900890926587957,0,55.62816653269553,False,True,False
1186,13.539696874649401,1,,False,False,False
1187,16.527221803823103,0,,False,True,True
1188,11.548815420389785,0,53.91210471201802,True,False,True
1189,11.063360988764122,0,70.53156982884704,False,False,False
1190,5.595193527108582,0,,True,False,False
1191,2.768952588312085,0,,True,False,True
1192,18.047099401113208,0,69.21661530056272,False,True,True
1193,18.10794308610328,0,77.86385597632659,False,True,False
1194,13.028927688192091,0,76.60717994606352,False,False,True
1195,7.441566029925313,0,71.6363856667772,True,False,True
1196,7.634981917640557,0,71.8374792201813,False,True,True
1197,14.793157898534549,0,100.0,False,True,True
1198,18.045094939098966,1,87.13966355896952,True,False,False
1199,17.85464206103723,1,100.0,True,False,True
1200,15.817635371294854,0,67.54555300619248,True,False,False
1201,13.198601276931468,0,73.72550104667779,True,False,False
1202,2.598659334905928,0,55.01811352085029,False,False,True
1203,4.070945567797661,0,62.85649796865641,False,True,False
1204,18.072529582014507,0,100.0,False,True,False
1205,12.52215213353221,0,67.16948565237365,False,False,True
1206,1.1747439807159634,1,100.0,True,False,True
1207,2.92795931445461,0,,False,False,True
1208,13.60653361305306,0,59.19796448890085,True,False,False
1209,1.096170093078155,0,69.88153168464868,False,False,False
1210,4.0553529769324745,0,74.04375117481233,True,False,False
1211,11.425941997965136,0,88.84630938675194,False,False,False
1212,14.146008756161171,0,81.76155625779398,True,False,True
1213,13.38726393054941,0,,True,False,False
1214,5.261116879750636,0,73.0002629022284,False,True,True
1215,14.531405205603182,0,70.2140562032295,True,False,True
1216,5.507732662439201,0,61.280193970114055,False,True,True
1217,7.182594265026086,0,61.68055595097567,True,False,True
1218,15.183336697242458,0,90.41825837150114,False,True,False
1219,13.343025081897078,0,47.5775260810929,True,False,True
1220,17.13524479938938,0,99.26038046167582,True,False,False
1221,13.494644953706525,0,69.85508661596651,True,False,True
1222,11.797863463373961,0,63.412370904117594,True,False,True
1223,2.779820588733757,1,86.09638936045904,True,False,True
1224,7.986600258129237,1,97.27824876220676,True,False,False
1225,6.0388449859527835,0,91.76448662405936,True,False,True
1226,5.635803224202588,1,82.52778074039836,True,False,True
1227,19.487200540296467,0,91.30295234582753,False,True,True
1228,8.468856768668449,1,49.252536342842006,False,False,True
1229,17.948884548365154,0,67.17254187767777,True,False,False
1230,12.991633893947995,0,61.33244909962733,False,True,False
1231,16.10141476729132,0,93.36958096822762,False,True,True
1232,10.55010476899865,0,,True,False,True
1233,11.961173807900822,0,87.68109835173084,False,True,False
1234,10.357836182558414,0,83.03785413732957,True,False,False
1235,4.709616768162846,0,62.06539595754478,False,True,False
1236,14.7265901899686,0,66.19562685035574,True,False,True
1237,6.33467488637626,0,,False,True,False
1238,1.462003362197623,0,63.3677602697338,False,True,True
1239,13.263973622236188,1,,True,False,False
1240,4.36510290873393,0,63.26188070510332,True,False,False
1241,18.86871310270537,0,70.2907171962621,False,False,True
1242,19.124642963049162,0,74.30757084045042,True,False,False
1243,18.382423414188523,0,63.25700234553763,False,True,True
1244,8.033015304853443,0,60.593295690241774,False,False,False
1245,1.2936757140484811,1,79.29410005166163,False,True,True
1246,18.63805268916678,0,62.328938868132354,False,True,False
1247,9.135498818028973,0,62.84013666451991,False,True,False
1248,19.36644156182972,0,60.91420284447044,False,False,True
1249,19.308779564695804,0,73.83137930503023,True,False,True
1250,17.20717965387984,0,89.15552451599761,True,False,True
1251,6.594528949322128,0,97.597929544684,True,False,True
1252,8.316856843436579,0,,False,False,False
1253,17.171596758820282,0,,False,True,False
1254,7.021518097969276,0,,True,False,False
1255,4.220362187035757,0,91.25322784991805,False,False,False
1256,11.579223986708653,1,64.17455318976836,True,False,False
1257,18.78694070905484,0,61.93615095194984,True,False,False
1258,14.224566136824487,1,63.82865764823417,False,True,True
1259,11.831162231697935,0,74.21328450526322,True,False,False
1260,2.8463533816446023,0,83.69958256550416,False,False,False
1261,12.685137307284226,0,85.04802056857233,True,False,True
1262,19.811023151981,0,,False,False,False
1263,3.6615962894939567,0,60.155110687330975,False,True,False
1264,10.848263394910997,0,61.250419599546795,True,False,False
1265,17.670088366631152,0,73.32968396421734,False,False,True
1266,15.074603737329884,0,71.84766593713688,False,True,True
1267,14.243299078910091,0,60.74736806895308,True,False,False
1268,14.347197595755077,1,,True,False,True
1269,7.830331873175348,0,100.0,False,False,False
1270,6.578245041025374,0,,True,False,False
1271,16.37786195409176,0,68.497322681947,True,False,False
1272,16.392154498904432,0,83.39492355486553,True,False,True
1273,17.47437405302197,0,66.61775562394807,True,False,False
1274,18.351570498572954,0,85.03446722577273,False,True,False
1275,10.715505578357819,0,64.2218593983144,True,False,False
1276,10.528809599056792,0,100.0,True,False,False
1277,16.167608400368728,0,80.17162458888441,True,False,False
1278,13.349314684777537,1,65.69965576384932,True,False,True
1279,14.337370667896364,0,66.16962450796089,False,False,False
1280,16.12006071928592,0,67.29300370937948,True,False,True
1281,17.91010149453376,0,95.5912449937331,False,False,False
1282,7.4219079801791805,1,55.96873488598075,True,False,True
1283,8.136076100158936,0,64.98087494310744,True,False,False
1284,2.785656856976511,0,66.57509164611861,False,False,False
1285,11.987322678927306,0,74.76468049864593,True,False,True
1286,1.6829032021380996,0,70.93335461029808,False,True,True
1287,9.846362344516743,0,52.63158252914306,False,False,False
1288,11.310248059443955,1,,True,False,True
1289,6.444283790437404,0,73.50673975222547,True,False,True
1290,12.225831950811205,0,65.57853247380325,False,True,False
1291,1.5795047488419391,0,,True,False,False
1292,1.709615586235074,0,88.7911264313047,True,False,False
1293,16.629410652533508,0,73.82419950405911,True,False,False
1294,7.843622186813995,1,78.45812380276094,True,False,False
1295,3.414149740385811,0,42.58416003976094,False,True,True
1296,10.922621941041283,1,68.68345841757252,True,False,False
1297,15.629877508873605,1,90.0723253763687,True,False,True
1298,5.10059952244002,0,,False,True,False
1299,12.834919040561005,0,63.941074854120586,True,False,False
1300,2.621601834881592,0,100.0,True,False,True
1301,1.9819527022035461,0,100.0,False,True,False
1302,11.095737999794812,0,82.01362368723235,True,False,True
1303,11.272067310592023,0,,False,True,True
1304,13.111168128465925,0,41.610968730628834,False,False,True
1305,14.79573534073057,0,63.1867283905694,True,False,False
1306,19.541189509788158,1,,False,True,False
1307,10.80970661772271,0,71.4602985169958,True,False,False
1308,7.1361729858836735,0,67.65083968539057,True,False,False
1309,16.108537700605368,0,36.7496056272548,False,False,False
1310,6.14581277397941,0,80.7903692806284,False,False,False
1311,9.340456993407086,0,,True,False,True
1312,2.4906712455030533,0,99.02848187384973,False,True,False
1313,1.4816641248936926,0,,False,False,False
1314,19.290319878880577,0,61.94755263330147,False,False,False
1315,16.88362228973191,0,34.80023271053297,False,True,False
1316,14.223509915780262,0,70.59649745113671,True,False,True
1317,8.770105943871128,0,88.51667671593258,True,False,True
1318,4.29259208134607,1,65.82348206710921,False,False,True
1319,3.9723038107506348,0,100.0,True,False,True
1320,5.754615065127311,0,71.15107746315715,False,True,True
1321,11.435306629416289,0,77.20488426432833,True,False,False
1322,14.577322531301185,0,54.5534537912761,True,False,True
1323,13.543750157636895,0,79.3083051776292,True,False,True
1324,6.318744041972914,0,45.31020307720957,False,False,False
1325,19.14244033260069,1,85.40546932519717,True,False,False
1326,15.020041417219602,0,85.86642264353118,False,True,True
1327,11.532726997716614,0,95.38937136504765,True,False,False
1328,12.622694178452692,0,59.70046921848467,True,False,False
1329,8.972401186128009,0,77.40843177446129,True,False,True
1330,5.706888800521992,0,83.45724839079756,False,True,False
1331,7.76348089437397,0,81.63422457495464,True,False,True
1332,15.399076098823013,0,62.02051087297723,True,False,True
1333,1.2734762839653615,0,39.1202716566579,True,False,False
1334,3.2053801696314084,0,,True,False,True
1335,1.8740501984133022,0,72.7125048253512,False,False,True
1336,1.7738472440604327,0,66.4999411055784,False,False,False
1337,17.253751096209136,1,86.459180455732,True,False,False
1338,14.36949932822045,0,74.3262069276835,False,True,False
1339,10.00930275265918,0,55.21207420848301,False,False,False
1340,2.858849052369028,0,46.02821566355668,True,False,True
1341,10.340701627219815,1,58.06555102300252,False,False,False
1342,9.995963644830749,0,100.0,False,False,False
1343,4.290835528290288,0,85.8416516089916,True,False,True
1344,9.243181335521488,0,77.82918512962517,True,False,True
1345,8.571589953550095,0,72.27508609221293,False,False,True
1346,12.701151862992113,0,71.28910590078847,False,True,True
1347,13.066779366485232,1,92.50793975038643,True,False,False
1348,1.8607761856688458,1,67.64106387144852,True,False,False
1349,8.117639677902954,0,83.6538061602644,True,False,True
1350,12.891338398570491,0,69.77358074562609,False,True,True
1351,10.559588913021667,0,100.0,False,True,True
1352,17.273306982578124,0,86.13432761367456,False,False,True
1353,13.515179000759955,1,93.68335222025439,True,False,False
1354,4.095754114547164,0,66.23385337967642,False,True,True
1355,2.340806200608167,0,90.87204168851133,False,True,False
1356,13.205966285919997,0,70.31133861907963,True,False,True
1357,1.5037149002908143,0,76.65052235899275,True,False,False
1358,12.129736044195802,0,99.52571505929188,False,False,False
1359,18.864374587074195,0,59.35837414865371,False,False,False
1360,11.9340093796417,0,78.04871596958101,True,False,False
1361,8.375228597923916,0,81.5700788777809,False,True,True
1362,13.22247615040471,1,,True,False,False
1363,9.706804919338817,0,68.23823260359802,False,True,True
1364,11.366718997002764,0,,False,True,False
1365,18.88783136675398,0,55.5760217198961,False,True,False
1366,8.335950118214711,0,96.88328082948703,False,False,True
1367,19.26262071265437,0,93.22598408387458,False,True,True
1368,18.201662197165213,0,100.0,True,False,False
1369,4.720031560996633,0,51.17659351938269,False,True,False
1370,2.3178647166281436,0,61.967527681654346,True,False,True
1371,2.9147820261711064,0,97.37914588742461,True,False,False
1372,1.3462146873794447,1,46.84441268054537,True,False,True
1373,2.7944162543626394,0,50.90311648439379,True,False,True
1374,13.97712869491078,0,67.67538319932763,False,True,True
1375,2.352584320744351,1,77.87990682933402,True,False,False
1376,7.060536975581464,0,,False,True,False
1377,17.052630908419637,0,72.22101127604463,False,True,True
1378,1.4421667789806913,0,,True,False,True
1379,16.474901169189778,0,79.6708490654464,False,False,True
1380,6.3552407206945984,0,82.04394724941601,True,False,True
1381,3.245131724811469,0,81.61859733255407,True,False,False
1382,14.238006141918863,0,72.33020688072982,False,True,True
1383,12.949914088817795,0,45.673708291227754,True,False,False
1384,17.671968257014004,0,61.23576016340502,True,False,True
1385,14.96634983227383,0,,False,True,False
1386,16.266137677312123,0,77.806034069649,False,True,False
1387,6.3586568788548234,0,70.16216821339415,True,False,False
1388,4.371351331814734,0,,False,False,False
1389,15.261680281176309,1,58.04825051446578,False,True,False
1390,16.329860046078018,0,71.61977799430488,False,False,True
1391,19.819597698012792,0,77.06637607761056,True,False,True
1392,8.839735861317102,0,68.37933745058056,False,True,False
1393,8.06834363006288,0,76.51144234352398,False,False,True
1394,15.75184625409794,1,72.18459102867352,False,True,True
1395,7.475267264807339,0,54.00985428321188,False,True,True
1396,18.68438918646773,0,77.72216822818584,True,False,True
1397,17.309842285017226,0,55.07472312730699,True,False,True
1398,9.150886520125349,1,77.48422687645083,True,False,True
1399,15.26655028803845,1,95.61203736225164,True,False,True
1400,15.336314607608964,0,70.78465204085919,False,False,False
1401,2.9593535078827196,1,57.42775305043521,True,False,True
1402,18.148505226911766,0,73.09518280192529,False,False,True
1403,10.599795076509286,0,62.520433378822034,False,False,True
1404,16.70269185604709,1,83.91763503947205,True,False,False
1405,7.080942419581623,1,72.7801687871572,True,False,False
1406,18.014941341427807,0,100.0,False,False,True
1407,8.3948318959491,0,92.44484393516007,False,False,False
1408,1.2059153781256688,0,,True,False,False
1409,18.20225755196601,0,85.73413601959636,True,False,True
1410,2.7344468589365376,1,69.10145386255732,False,True,False
1411,7.066959114217882,0,,False,True,True
1412,19.051177373965295,1,69.57848705474531,True,False,False
1413,19.061535791813565,1,86.49683939774563,False,True,True
1414,11.895319874342436,0,96.49482415064367,True,False,False
1415,13.004907031226185,1,86.97972310786716,True,False,True
1416,9.520464917588075,0,88.82904901928033,True,False,True
1417,6.571004662263226,0,88.84550155853594,True,False,False
1418,7.244626362028403,0,83.26883883502065,True,False,True
1419,13.77785066546373,0,57.91070761184598,True,False,True
1420,15.29511605931592,0,100.0,True,False,False
1421,16.04000183079112,1,100.0,True,False,True
1422,16.002744713096526,0,,True,False,True
1423,2.732915957925117,0,,False,False,False
1424,10.393985789349047,1,84.18617479373063,True,False,True
1425,2.093616440316241,0,83.26219252775257,True,False,False
1426,11.441048764150976,0,71.97080896870472,False,True,True
1427,9.389079526094163,0,56.24961516618593,False,False,False
1428,17.866379472407697,0,79.58551786124666,True,False,False
1429,7.667385238489495,0,83.27154807263318,False,True,True
1430,3.2242733121245113,0,85.88731722058196,False,True,False
1431,3.7168419590038813,0,80.23939158531311,False,True,True
1432,15.468702002631973,0,,True,False,True
1433,12.74614320300896,0,89.91003059259417,False,True,False
1434,2.9213308463330145,0,75.98772746348878,True,False,True
1435,2.5980293161849515,0,68.0261547845292,False,True,True
1436,14.318413497723279,0,72.29019926931419,False,True,False
1437,2.382497120919677,0,48.81046451287527,True,False,True
1438,16.615341126516768,0,72.26637263732192,False,False,True
1439,14.418602315973429,0,85.32654779812003,True,False,False
1440,2.5456268321960955,0,80.09674533208845,False,False,True
1441,2.611916567618646,0,97.80996259471779,True,False,True
1442,19.746151991522332,0,71.05537628976444,True,False,False
1443,8.111145119366286,0,82.30969744579974,True,False,True
1444,8.042200794270927,0,86.89110264458658,False,False,True
1445,16.44319177789255,0,100.0,True,False,False
1446,18.997722970293314,0,77.17148236676461,True,False,True
1447,19.734020212634547,0,59.33719231703965,True,False,True
1448,15.31418551991989,0,87.71893130032923,False,True,False
1449,8.148932125087399,1,100.0,False,True,False
1450,2.5865136172747065,0,70.16176934660068,True,False,True
1451,15.765791402621298,0,87.61622307909624,True,False,True
1452,11.609680744980295,1,93.4309208284338,True,False,False
1453,9.06021817569255,0,90.2559831595523,True,False,True
1454,18.220733316799983,0,76.88337783710367,True,False,True
1455,3.1127521638168756,0,64.52289362680281,False,True,True
1456,10.359876981526323,0,,True,False,False
1457,1.2157192505809622,1,81.87900680816446,True,False,True
1458,9.9045521978884,1,88.62333786137593,True,False,True
1459,2.06976223795491,0,80.00917571998559,False,False,False
1460,3.2575404090933664,1,69.30138050189134,False,False,False
1461,3.232998688764993,0,83.33069484224653,False,False,False
1462,13.334995740205208,0,87.9012760161423,True,False,True
1463,15.174852706043042,1,80.69415084621721,True,False,True
1464,12.084006536846033,0,62.45719328192513,True,False,False
1465,19.281278421016296,0,72.27890947924215,True,False,True
1466,8.122541010950378,0,89.217311646187,False,True,True
1467,6.428529639355354,0,54.25473286883289,False,True,True
1468,17.503383435599744,0,43.60232966413261,False,False,True
1469,5.2483209318696,0,97.62124275216031,False,False,False
1470,19.301228249371615,0,,True,False,False
1471,1.2309350191065105,0,,False,True,True
1472,19.42769770744514,1,58.84774539559416,True,False,False
1473,1.8200383270609461,0,,True,False,True
1474,17.931719160263352,0,79.12873031352547,False,True,True
1475,11.026321072639698,1,51.235086332274044,True,False,False
1476,19.866331126266708,0,96.36425121410787,True,False,False
1477,2.4021347299725786,0,,True,False,True
1478,11.523231403625095,0,69.05874050881097,False,True,True
1479,19.41674817676288,0,69.33015381022173,False,True,True
1480,10.938859039232828,0,44.77167141851435,True,False,True
1481,12.958574124569989,0,83.90004899447045,False,False,False
1482,14.219225090707726,0,78.92785810868588,True,False,False
1483,9.63628023058769,0,,True,False,True
1484,12.923603521597204,1,94.17727811177508,False,True,True
1485,12.101971926538905,0,54.242114715062314,False,True,False
1486,18.12200219932879,1,66.04841285448578,False,False,True
1487,1.8634812264876994,1,62.249876178594214,True,False,False
1488,6.338300602252376,0,70.81807530342671,False,True,True
1489,19.057818197454615,0,76.01205037885835,False,True,False
1490,17.91501189392741,0,81.45020285717032,False,False,True
1491,9.657478302928546,1,69.79539820342325,True,False,True
1492,12.782519358229198,0,61.83966397267659,False,True,True
1493,6.270242476641521,0,100.0,False,True,False
1494,4.574302034751465,0,100.0,True,False,False
1495,9.810269693859661,0,77.14930007823038,True,False,True
1496,7.713692332495004,1,63.64829449468699,True,False,True
1497,12.08946612516657,0,97.13181196563441,False,True,True
1498,2.476958102334712,1,,False,False,True
1499,19.513501345657165,0,69.97840012942758,False,True,False
1500,19.738004145112455,0,,False,True,False
1501,14.265072566375158,1,,False,True,False
1502,11.185830960538288,0,70.79963650617346,True,False,True
1503,6.8810247094402275,1,,True,False,True
1504,16.462105374432024,0,75.18981696222981,True,False,False
1505,14.009892278523706,0,75.40765751508695,True,False,True
1506,4.089721847552934,0,,True,False,False
1507,18.307616505383006,1,69.44229965109196,False,True,False
1508,16.628207615540212,1,71.53726548144434,True,False,False
1509,19.046198352546558,0,87.1476909167914,True,False,False
1510,14.78867065937884,0,72.77355898403721,True,False,True
1511,12.654888722780008,0,87.37052611179146,True,False,False
1512,8.946617689521759,0,83.78719475331984,False,False,True
1513,18.72184118372625,0,83.57296045351113,False,False,False
1514,17.455213900507758,0,95.8176895551896,False,True,False
1515,1.8591547320175987,1,58.209136803811354,True,False,False
1516,1.500972515447788,0,67.9022534053933,False,True,False
1517,8.152803970682942,1,100.0,False,False,True
1518,16.400513284854824,0,71.140252491161,False,True,True
1519,19.758246456983944,0,32.77314465141225,True,False,True
1520,3.8579209309670355,1,71.95547485278172,False,True,True
1521,12.288483591690568,0,77.02409295244874,False,False,False
1522,8.236926275989408,1,35.74330323853184,False,True,True
1523,19.42837355847746,1,95.00903459831923,False,True,True
1524,17.000259539578465,0,64.29431304201597,True,False,False
1525,16.92824538951162,0,79.92844672781273,False,True,True
1526,9.905170036104435,0,71.61027681983907,True,False,True
1527,8.881570544415638,0,55.67472871193938,False,True,True
1528,6.194734366683418,0,58.942377980468706,True,False,True
1529,2.071134436367615,0,60.9737574535868,True,False,False
1530,17.42972514884601,0,91.28507863775457,True,False,False
1531,16.445119173471475,0,72.78692717849772,False,True,True
1532,19.99463579243648,0,67.1720172517238,True,False,False
1533,19.9360999044042,0,60.98086631114653,False,True,True
1534,11.553202406449921,0,92.9422533228919,False,True,True
1535,15.610760888429699,0,96.96301908785381,True,False,True
